index,headline,source_url,publish_date,publisher
114,"Novel coronavirus: Scrapping school assemblies, field trips, communal activities among new precautionary measures",https://www.todayonline.com/singapore/wuhan-coronavirus-cancellation-school-assemblies-field-trips-and-communal-activities-among-new-measures,04-02-2020,Today Online
115,Coronavirus clips wings of Asia's biggest air show,https://www.todayonline.com/singapore/wuhan-coronavirus-clips-wings-asias-biggest-airshow,11-02-2020,Today Online
116,"Dorscon Orange: NUS, NTU, SMU move large lectures online, suspend mass events",https://www.todayonline.com/singapore/wuhan-coronavirus-dorscon-orange-nus-ntu-smu-move-large-lectures-online-suspend-mass-events,09-02-2020,Today Online
117,"Dorscon Orange: What it means for schools, workplaces and healthcare institutions",https://www.todayonline.com/singapore/wuhan-coronavirus-dorscon-orange-what-means-schools-workplaces-healthcare-institutions,07-02-2020,Today Online
118,"Wuhan coronavirus: First infected Singaporean among 3 new cases, bringing tally to 16",https://www.todayonline.com/singapore/wuhan-coronavirus-first-infected-singaporean-among-3-new-cases-bringing-tally-16,31-01-2020,Today Online
119," Wuhan coronavirus: Govt ‘overreacting’ to take preemptive steps but individuals should heed ‘best advice’, says PM Lee",https://www.todayonline.com/singapore/wuhan-coronavirus-govt-overreacting-order-take-preemptive-steps-individuals-should-heed,31-01-2020,Today Online
120,"As coronavirus infects economy, one bank slashes Singapore’s 2020 growth forecast",https://www.todayonline.com/singapore/wuhan-coronavirus-infects-economy-one-bank-slashes-singapores-2020-growth-forecast,06-02-2020,Today Online
121,"Wuhan coronavirus: Licence fees waived for all hotels, those with infected guests get help with cleaning costs",https://www.todayonline.com/singapore/wuhan-coronavirus-licence-fees-waived-all-hotels-those-infected-guests-get-help-cleaning,02-02-2020,Today Online
122,"Wuhan coronavirus: Second infected S'porean among 2 new cases, no evidence of community spread, says MOH",https://www.todayonline.com/singapore/wuhan-coronavirus-second-infected-singaporean-among-2-new-cases-no-evidence-community,01-02-2020,Today Online
123,Wuhan coronavirus: Some tourism-related firms hit hard by travel ban,https://www.todayonline.com/singapore/wuhan-coronavirus-some-tourism-related-firms-hit-hard-travel-ban,03-02-2020,Today Online
124,"Wuhan coronavirus: S’pore imposed travel ban because of its size, situation and resources, says Shanmugam",https://www.todayonline.com/singapore/wuhan-coronavirus-spore-imposed-travel-ban-because-its-size-situation-and-resources-says,02-02-2020,Today Online
125,"Novel coronavirus: 2 more cases in S’pore, including one with no travel history to China or apparent link with previous cases",https://www.todayonline.com/singapore/wuhan-novel-coronavirus-2-more-cases-singapore-no-travel-history-china-or-link,06-02-2020,Today Online
126,"Novel coronavirus: 2 new confirmed cases in Singapore, including RWS casino employee ",https://www.todayonline.com/singapore/wuhan-novel-coronavirus-2-new-confirmed-cases-singapore-both-no-recent-travel-history-china,11-02-2020,Today Online
127,Novel coronavirus: M’sian authorities conduct surveillance to prevent panic buying by S’poreans in Johor ,https://www.todayonline.com/singapore/wuhan-novel-coronavirus-msian-authorities-conduct-surveillance-guard-against-panic-buying-sporeans,11-02-2020,Today Online
128,Novel coronavirus: Several businesses visited by tour group linked to local transmissions still closed,https://www.todayonline.com/singapore/wuhan-novel-coronavirus-several-businesses-visited-tour-group-linked-local-transmissions-still,06-02-2020,Today Online
129,"Novel coronavirus: Singapore reports first local transmissions, 4 cases linked to Jalan Besar shop visited by Chinese tour groups",https://www.todayonline.com/singapore/wuhan-novel-coronavirus-singapore-reports-first-local-transmissions-4-cases-linked-jalan-besar,04-02-2020,Today Online
130,"Novel coronavirus: Singapore tourism sector to take a hit for at least 6 to 8 months, experts say",https://www.todayonline.com/singapore/wuhan-novel-coronavirus-singapore-tourism-sector-take-hit-least-six-eight-months,10-02-2020,Today Online
131,"Novel coronavirus: S’pore confirms 4 more cases, 3 of these locally transmitted and linked to same tour group from Guangxi",https://www.todayonline.com/singapore/wuhan-novel-coronavirus-spore-confirms-4-more-cases-3-these-locally-transmitted-and-linked-same,05-02-2020,Today Online
132,"Novel coronavirus: S’pore moves to Dorscon Orange, as 3 new cases confirmed with no apparent link to previous cases or recent travel to China",https://www.todayonline.com/singapore/wuhan-novel-coronavirus-spore-moves-dorscon-orange-3-new-cases-confirmed-no-apparent-links-previous-cases,07-02-2020,Today Online
133,"Novel coronavirus: Surge in patients consulting doctors through video calls to avoid clinics, hospitals",https://www.todayonline.com/singapore/wuhan-novel-coronavirus-surge-patients-consulting-doctors-through-video-calls-avoid-clinics,11-02-2020,Today Online
134,"Wuhan virus: Authorities ramp up border checks, advise Singaporeans to keep calm and stay vigilant",https://www.todayonline.com/singapore/wuhan-virus-authorities-ramp-border-checks-advise-singaporeans-keep-calm-and-stay-vigilant,24-01-2020,Today Online
135,"Wuhan virus: Government will not hesitate to use Pofma on fake news regarding viral outbreak, says Iswaran",https://www.todayonline.com/singapore/wuhan-virus-government-will-not-hesitate-use-pofma-fake-news-regarding-viral-outbreak-says,27-01-2020,Today Online
136,Wuhan virus: MOH advises against non-essential travel to Wuhan; 3 new suspected cases found here,https://www.todayonline.com/singapore/wuhan-virus-moh-advises-against-non-essential-travel-wuhan-3-new-suspected-cases-found,22-01-2020,Today Online
137,"Wuhan virus: MOH steps up measures to classify, screen and isolate suspected cases from Jan 22",https://www.todayonline.com/singapore/wuhan-virus-moh-steps-measures-classify-screen-and-isolate-suspected-cases-jan-22,21-01-2020,Today Online
138,"Wuhan virus: Multi-ministry taskforce set up; first imported case ‘inevitable’, says Gan Kim Yong",https://www.todayonline.com/singapore/wuhan-virus-multi-ministerial-taskforce-set-first-imported-case-inevitable-says-gan-kim,22-01-2020,Today Online
139,"Wuhan virus: No ban on travellers from China at the moment, as Govt cautions against overreacting",https://www.todayonline.com/singapore/wuhan-virus-no-ban-china-travellers-moment-govt-cautions-against-overreacting,27-01-2020,Today Online
140,Covid-19 outbreak: The latest global numbers at a glance,https://www.todayonline.com/singapore/wuhan-virus-outbreak-here-are-latest-numbers-around-world,12-02-2020,Today Online
141,"Wuhan virus outbreak: Singapore confirms 3 more cases, all Chinese nationals from Wuhan, bringing total to 13",https://www.todayonline.com/singapore/wuhan-virus-outbreak-singapore-confirms-3-more-cases-all-chinese-nationals-wuhan-bringing,30-01-2020,Today Online
